14800 -0.476562
14900 0.75
15000 -0.71875
15100 0.367188
15200 0.03125
15300 -0.421875
15400 0.648438
15500 -0.78125
15600 0.757812
15700 -0.710938
15800 0.585938
15900 -0.515625
16000 0.414062
16100 -0.390625
16200 0.351562
16300 -0.40625
16400 0.4375
16500 -0.554688
16600 0.632812
16700 -0.742188
16800 0.765625
16900 -0.757812
17000 0.570312
17100 -0.289062
17200 -0.132812
17300 0.515625
17400 -0.78125
17500 0.679688
17600 -0.273438
17700 -0.359375
17800 0.742188
17900 -0.640625
18000 -0.0390625
18100 0.664062
18200 -0.679688
18300 -0.0859375
18400 0.734375
18500 -0.484375
18600 -0.476562
18700 0.703125
18800 0.164062
18900 -0.789062
19000 -0.0390625
19100 0.765625
19200 0.03125
19300 -0.78125
19400 -0.242188
19500 0.671875
19600 0.523438
19700 -0.390625
19800 -0.78125
19900 -0.226562
20000 0.5625
20100 0.734375
20200 0.210938
20300 -0.484375
20400 -0.789062
20500 -0.5625
20600 -0.015625
20700 0.5
20800 0.757812
20900 0.703125
21000 0.429688
21100 0.0625
21200 -0.28125
21300 -0.539062
21400 -0.703125
21500 -0.78125
21600 -0.789062
21700 -0.773438
21800 -0.75
21900 -0.734375
22000 -0.726562
22100 -0.734375
22200 -0.765625
22300 -0.789062
22400 -0.789062
22500 -0.75
22600 -0.640625
22700 -0.4375
22800 -0.132812
22900 0.234375
23000 0.578125
23100 0.765625
23200 0.679688
23300 0.28125
23400 -0.289062
23500 -0.726562
23600 -0.71875
23700 -0.1875
23800 0.515625
23900 0.757812
24000 0.234375
24100 -0.570312
24200 -0.726562
24300 0.046875
24400 0.75
24500 0.320312
24600 -0.648438
24700 -0.539062
24800 0.523438
24900 0.5625
25000 -0.5625
25100 -0.507812
25200 0.65625
25300 0.242188
25400 -0.789062
25500 0.171875
25600 0.632812
25700 -0.679688
25800 -0.0703125
25900 0.6875
26000 -0.679688
26100 0.0703125
26200 0.539062
26300 -0.789062
26400 0.53125
26500 -0.046875
26600 -0.460938
26700 0.726562
26800 -0.773438
26900 0.578125
27000 -0.328125
27100 0.0078125
27200 0.226562
27300 -0.453125
27400 0.5625
27500 -0.671875
27600 0.695312
27700 -0.734375
27800 0.71875
27900 -0.726562
28000 0.671875
28100 -0.632812
28200 0.5
28300 -0.351562
28400 0.09375
28500 0.164062
28600 -0.484375
28700 0.695312
28800 -0.789062
28900 0.601562
29000 -0.21875
29100 -0.335938
29200 0.710938
29300 -0.726562
29400 0.226562
29500 0.429688
29600 -0.789062
29700 0.40625
29800 0.367188
29900 -0.789062
30000 0.242188
30100 0.601562
30200 -0.648438
30300 -0.3125
30400 0.75
30500 0.0625
30600 -0.789062
30700 -0.03125
30800 0.765625
30900 0.117188
31000 -0.757812
31100 -0.398438
31200 0.546875
31300 0.679688
31400 -0.101562
31500 -0.757812
31600 -0.5625
31700 0.1875
31800 0.726562
31900 0.632812
32000 0.0625
32100 -0.53125
32200 -0.789062
32300 -0.632812
32400 -0.21875
32500 0.25
32600 0.59375
32700 0.757812
32800 0.742188
32900 0.609375
33000 0.414062
33100 0.21875
33200 0.046875
33300 -0.09375
33400 -0.179688
33500 -0.234375
33600 -0.242188
33700 -0.203125
33800 -0.132812
33900 -0.015625
34000 0.148438
34100 0.335938
34200 0.539062
34300 0.703125
34400 0.765625
34500 0.679688
34600 0.40625
34700 -0.03125
34800 -0.492188
34900 -0.773438
35000 -0.679688
35100 -0.1875
35200 0.445312
35300 0.765625
35400 0.453125
35500 -0.304688
35600 -0.789062
35700 -0.429688
35800 0.445312
35900 0.734375
36000 -0.015625
36100 -0.773438
36200 -0.3125
36300 0.671875
36400 0.414062
36500 -0.664062
36600 -0.414062
36700 0.695312
36800 0.210938
36900 -0.789062
37000 0.132812
37100 0.671875
37200 -0.609375
37300 -0.226562
37400 0.757812
37500 -0.53125
37600 -0.203125
37700 0.710938
37800 -0.703125
37900 0.195312
38000 0.367188
38100 -0.742188
38200 0.734375
38300 -0.492188
38400 0.078125
38500 0.28125
38600 -0.585938
38700 0.71875
38800 -0.789062
38900 0.742188
39000 -0.703125
39100 0.609375
39200 -0.570312
39300 0.515625
39400 -0.53125
39500 0.53125
39600 -0.609375
39700 0.65625
39800 -0.75
39900 0.765625
40000 -0.765625
40100 0.625
40200 -0.40625
40300 0.0234375
40400 0.351562
40500 -0.695312
40600 0.757812
40700 -0.53125
40800 -0.0234375
40900 0.5625
41000 -0.789062
41100 0.390625
41200 0.304688
41300 -0.789062
41400 0.445312
41500 0.367188
41600 -0.789062
41700 0.15625
41800 0.679688
41900 -0.523438
42000 -0.507812
42100 0.648438
42200 0.367188
42300 -0.695312
42400 -0.421875
42500 0.609375
42600 0.546875
42700 -0.421875
42800 -0.757812
42900 -0.03125
43000 0.710938
43100 0.5625
43200 -0.21875
43300 -0.765625
43400 -0.601562
43500 0.046875
43600 0.625
43700 0.757812
43800 0.4375
43900 -0.09375
44000 -0.546875
44100 -0.773438
44200 -0.75
44300 -0.539062
44400 -0.242188
44500 0.0546875
44600 0.304688
44700 0.492188
44800 0.609375
44900 0.679688
45000 0.71875
45100 0.734375
45200 0.734375
45300 0.71875
45400 0.695312
45500 0.632812
45600 0.523438
45700 0.351562
45800 0.117188
45900 -0.171875
46000 -0.46875
46100 -0.710938
46200 -0.789062
46300 -0.625
46400 -0.210938
46500 0.320312
46600 0.710938
46700 0.703125
46800 0.210938
46900 -0.476562
47000 -0.789062
47100 -0.398438
47200 0.40625
47300 0.765625
47400 0.195312
47500 -0.65625
47600 -0.609375
47700 0.34375
47800 0.734375
47900 -0.164062
48000 -0.789062
48100 0.09375
48200 0.757812
48300 -0.226562
48400 -0.71875
48500 0.460938
48600 0.460938
48700 -0.75
48800 0.0234375
48900 0.6875
49000 -0.648438
49100 -0.078125
49200 0.671875
49300 -0.726562
49400 0.203125
49500 0.390625
49600 -0.765625
49700 0.695312
49800 -0.375
49900 -0.109375
50000 0.46875
50100 -0.726562
50200 0.765625
50300 -0.726562
50400 0.5625
50500 -0.421875
50600 0.242188
50700 -0.140625
50800 0.03125
50900 -0.0078125
51000 -0.015625
51100 -0.046875
51200 0.101562
51300 -0.242188
51400 0.375
51500 -0.5625
51600 0.6875
51700 -0.789062
51800 0.726562
51900 -0.546875
52000 0.15625
52100 0.28125
52200 -0.679688
52300 0.757812
52400 -0.492188
52500 -0.125
52600 0.648438
52700 -0.742188
52800 0.179688
52900 0.539062
53000 -0.757812
53100 0.101562
53200 0.664062
53300 -0.601562
53400 -0.34375
53500 0.75
53600 0.03125
53700 -0.789062
53800 0.078125
53900 0.765625
54000 -0.0625
54100 -0.789062
54200 -0.164062
54300 0.703125
54400 0.476562
54500 -0.4375
54600 -0.78125
54700 -0.195312
54800 0.578125
54900 0.734375
55000 0.203125
55100 -0.476562
55200 -0.789062
55300 -0.578125
55400 -0.0546875
55500 0.460938
55600 0.742188
55700 0.726562
55800 0.484375
55900 0.148438
56000 -0.195312
56100 -0.460938
56200 -0.640625
56300 -0.742188
56400 -0.789062
56500 -0.789062
56600 -0.789062
56700 -0.78125
56800 -0.78125
56900 -0.78125
57000 -0.789062
57100 -0.789062
57200 -0.75
57300 -0.65625
57400 -0.484375
57500 -0.21875
57600 0.117188
57700 0.460938
57800 0.710938
57900 0.75
58000 0.5
58100 -0.0078125
58200 -0.539062
58300 -0.789062
58400 -0.523438
58500 0.140625
58600 0.710938
58700 0.617188
58800 -0.125
58900 -0.757812
59000 -0.5
59100 0.40625
59200 0.734375
59300 -0.0703125
59400 -0.789062
59500 -0.164062
59600 0.742188
59700 0.179688
59800 -0.78125
59900 -0.0859375
60000 0.765625
60100 -0.234375
60200 -0.671875
60300 0.59375
60400 0.226562
60500 -0.789062
60600 0.429688
60700 0.3125
60800 -0.78125
60900 0.5625
61000 0.0234375
61100 -0.601562
61200 0.765625
61300 -0.578125
61400 0.117188
61500 0.3125
61600 -0.65625
61700 0.765625
61800 -0.75
61900 0.585938
62000 -0.414062
62100 0.195312
62200 -0.0546875
62300 -0.09375
62400 0.15625
62500 -0.21875
62600 0.195312
62700 -0.179688
62800 0.0703125
62900 0.03125
63000 -0.21875
63100 0.390625
63200 -0.609375
63300 0.726562
63400 -0.789062
63500 0.632812
63600 -0.34375
63700 -0.140625
63800 0.554688
63900 -0.789062
64000 0.585938
64100 -0.0546875
64200 -0.578125
64300 0.757812
64400 -0.335938
64500 -0.453125
64600 0.765625
64700 -0.257812
64800 -0.609375
64900 0.65625
65000 0.203125
65100 -0.789062
65200 0.0703125
65300 0.75
65400 -0.21875
65500 -0.765625
65600 0.148438
65700 0.765625
65800 0.0390625
65900 -0.765625
66000 -0.421875
66100 0.484375
66200 0.734375
66300 0.0859375
66400 -0.648438
66500 -0.726562
66600 -0.148438
66700 0.515625
66800 0.765625
66900 0.507812
67000 -0.0390625
67100 -0.53125
67200 -0.78125
67300 -0.726562
67400 -0.46875
67500 -0.117188
67600 0.210938
67700 0.476562
67800 0.640625
67900 0.734375
68000 0.765625
68100 0.765625
68200 0.757812
68300 0.75
68400 0.75
68500 0.757812
68600 0.765625
68700 0.765625
68800 0.726562
68900 0.632812
69000 0.460938
69100 0.195312
69200 -0.140625
69300 -0.492188
69400 -0.742188
69500 -0.773438
69600 -0.507812
69700 0
69800 0.539062
69900 0.765625
70000 0.476562
70100 -0.203125
70200 -0.742188
70300 -0.617188
70400 0.140625
70500 0.75
70600 0.4375
70700 -0.476562
70800 -0.742188
70900 0.109375
71000 0.765625
71100 0.0703125
71200 -0.78125
71300 -0.132812
71400 0.765625
71500 -0.0234375
71600 -0.78125
71700 0.289062
71800 0.601562
71900 -0.671875
72000 -0.15625
72100 0.75
72200 -0.539062
72300 -0.234375
72400 0.734375
72500 -0.65625
72600 0.0625
72700 0.5
72800 -0.789062
72900 0.632812
73000 -0.265625
73100 -0.21875
73200 0.546875
73300 -0.757812
73400 0.757812
73500 -0.6875
73600 0.507812
73700 -0.359375
73800 0.179688
73900 -0.0859375
74000 -0.0234375
74100 0.0390625
74200 -0.0625
74300 -0.0078125
74400 0.0703125
74500 -0.226562
74600 0.359375
74700 -0.554688
74800 0.6875
74900 -0.789062
75000 0.71875
75100 -0.53125
75200 0.132812
75300 0.304688
75400 -0.695312
75500 0.75
75600 -0.453125
75700 -0.179688
75800 0.679688
75900 -0.71875
76000 0.101562
76100 0.59375
76200 -0.726562
76300 0.0078125
76400 0.710938
76500 -0.523438
76600 -0.445312
76700 0.71875
76800 0.15625
76900 -0.789062
77000 -0.0625
77100 0.765625
77200 0.0859375
77300 -0.773438
77400 -0.320312
77500 0.617188
77600 0.601562
77700 -0.273438
77800 -0.789062
77900 -0.375
78000 0.421875
78100 0.765625
78200 0.398438
78300 -0.289062
78400 -0.742188
78500 -0.710938
78600 -0.289062
78700 0.25
78800 0.640625
78900 0.765625
79000 0.65625
79100 0.398438
79200 0.0859375
79300 -0.203125
79400 -0.429688
79500 -0.59375
79600 -0.6875
79700 -0.742188
79800 -0.765625
79900 -0.773438
80000 -0.773438
80100 -0.765625
80200 -0.734375
80300 -0.671875
80400 -0.5625
80500 -0.390625
80600 -0.148438
80700 0.148438
80800 0.460938
80900 0.703125
81000 0.765625
81100 0.570312
81200 0.132812
81300 -0.398438
81400 -0.757812
81500 -0.6875
81600 -0.140625
81700 0.53125
81800 0.757812
81900 0.265625
82000 -0.53125
82100 -0.757812
82200 -0.0703125
82300 0.710938
82400 0.460938
82500 -0.515625
82600 -0.679688
82700 0.328125
82800 0.703125
82900 -0.320312
83000 -0.710938
83100 0.421875
83200 0.554688
83300 -0.664062
83400 -0.25
83500 0.765625
83600 -0.320312
83700 -0.53125
83800 0.75
83900 -0.257812
84000 -0.484375
84100 0.765625
84200 -0.523438
84300 -0.078125
84400 0.570312
84500 -0.789062
84600 0.632812
84700 -0.296875
84800 -0.132812
84900 0.453125
85000 -0.695312
85100 0.765625
85200 -0.78125
85300 0.695312
85400 -0.632812
85500 0.53125
85600 -0.492188
85700 0.4375
85800 -0.46875
85900 0.484375
86000 -0.578125
86100 0.632812
86200 -0.742188
86300 0.765625
86400 -0.773438
86500 0.617188
86600 -0.390625
86700 -0.0078125
86800 0.390625
86900 -0.726562
87000 0.75
87100 -0.46875
87200 -0.125
87300 0.632812
87400 -0.765625
87500 0.273438
87600 0.4375
87700 -0.789062
87800 0.289062
87900 0.515625
88000 -0.742188
88100 -0.0546875
88200 0.75
88300 -0.320312
88400 -0.671875
88500 0.46875
88600 0.578125
88700 -0.515625
88800 -0.640625
88900 0.375
89000 0.726562
89100 -0.109375
89200 -0.78125
89300 -0.382812
89400 0.484375
89500 0.742188
89600 0.179688
89700 -0.554688
89800 -0.78125
89900 -0.382812
90000 0.265625
90100 0.703125
90200 0.726562
90300 0.382812
90400 -0.09375
90500 -0.515625
90600 -0.75
90700 -0.789062
90800 -0.671875
90900 -0.484375
91000 -0.265625
91100 -0.0625
91200 0.09375
91300 0.210938
91400 0.289062
91500 0.320312
91600 0.3125
91700 0.265625
91800 0.171875
91900 0.0390625
92000 -0.132812
92100 -0.34375
92200 -0.554688
92300 -0.726562
92400 -0.789062
92500 -0.6875
92600 -0.375
92700 0.0859375
92800 0.539062
92900 0.765625
93000 0.585938
93100 0.03125
93200 -0.585938
93300 -0.78125
93400 -0.320312
93500 0.453125
93600 0.757812
93700 0.1875
93800 -0.640625
93900 -0.640625
94000 0.265625
94100 0.757812
94200 -0.0234375
94300 -0.789062
94400 -0.109375
94500 0.765625
94600 0.03125
94700 -0.789062
94800 0.171875
94900 0.6875
95000 -0.546875
95100 -0.375
95200 0.765625
95300 -0.28125
95400 -0.53125
95500 0.757812
95600 -0.34375
95700 -0.367188
95800 0.75
95900 -0.671875
96000 0.195312
96100 0.3125
96200 -0.695312
96300 0.765625
96400 -0.65625
96500 0.351562
96600 -0.0625
96700 -0.242188
96800 0.4375
96900 -0.609375
97000 0.679688
97100 -0.75
97200 0.75
97300 -0.773438
97400 0.75
97500 -0.765625
97600 0.710938
97700 -0.664062
97800 0.53125
97900 -0.375
98000 0.101562
98100 0.179688
98200 -0.507812
98300 0.710938
98400 -0.78125
98500 0.539062
98600 -0.109375
98700 -0.445312
98800 0.75
98900 -0.648438
99000 0.046875
99100 0.578125
99200 -0.765625
99300 0.1875
99400 0.570312
99500 -0.726562
99600 -0.0546875
99700 0.742188
99800 -0.398438
99900 -0.601562
100000 0.585938
100100 0.4375
100200 -0.671875
100300 -0.4375
100400 0.609375
100500 0.53125
100600 -0.46875
100700 -0.734375
100800 0.078125
100900 0.75
101000 0.4375
101100 -0.390625
101200 -0.789062
101300 -0.421875
101400 0.304688
101500 0.742188
101600 0.632812
101700 0.117188
101800 -0.4375
101900 -0.757812
102000 -0.75
102100 -0.492188
102200 -0.109375
102300 0.25
102400 0.53125
102500 0.695312
102600 0.765625
102700 0.765625
102800 0.726562
102900 0.679688
103000 0.648438
103100 0.625
103200 0.632812
103300 0.664062
103400 0.703125
103500 0.75
103600 0.765625
103700 0.734375
103800 0.625
103900 0.398438
104000 0.0703125
104100 -0.3125
104200 -0.648438
104300 -0.789062
104400 -0.632812
104500 -0.164062
104600 0.414062
104700 0.757812
104800 0.578125
104900 -0.078125
105000 -0.695312
105100 -0.679688
105200 0.046875
105300 0.726562
105400 0.5
105500 -0.421875
105600 -0.757812
105700 0.0625
105800 0.765625
105900 0.101562
106000 -0.78125
106100 -0.148438
106200 0.765625
106300 -0.0234375
106400 -0.78125
106500 0.3125
106600 0.578125
106700 -0.6875
106800 -0.109375
106900 0.726562
107000 -0.585938
107100 -0.15625
107200 0.695312
107300 -0.703125
107400 0.179688
107500 0.398438
107600 -0.765625
107700 0.703125
107800 -0.398438
107900 -0.0546875
108000 0.421875
108100 -0.695312
108200 0.765625
108300 -0.765625
108400 0.640625
108500 -0.539062
108600 0.390625
108700 -0.3125
108800 0.21875
108900 -0.21875
109000 0.203125
109100 -0.28125
109200 0.34375
109300 -0.484375
109400 0.59375
109500 -0.734375
109600 0.765625
109700 -0.75
109800 0.539062
109900 -0.226562
110000 -0.226562
110100 0.59375
110200 -0.789062
110300 0.578125
110400 -0.078125
110500 -0.539062
110600 0.765625
110700 -0.4375
110800 -0.328125
110900 0.765625
111000 -0.4375
111100 -0.4375
111200 0.75
111300 -0.0859375
111400 -0.742188
111500 0.398438
111600 0.585938
111700 -0.5625
111800 -0.539062
111900 0.554688
112000 0.570312
112100 -0.460938
112200 -0.71875
112300 0.140625
112400 0.765625
112500 0.3125
112600 -0.539062
112700 -0.757812
112800 -0.179688
112900 0.546875
113000 0.757812
113100 0.351562
113200 -0.289062
113300 -0.726562
113400 -0.75
113500 -0.421875
113600 0.046875
113700 0.46875
113800 0.710938
113900 0.765625
114000 0.679688
114100 0.5
114200 0.296875
114300 0.109375
114400 -0.046875
114500 -0.15625
114600 -0.226562
114700 -0.25
114800 -0.242188
114900 -0.1875
115000 -0.0859375
115100 0.0546875
115200 0.234375
115300 0.4375
115400 0.625
115500 0.75
115600 0.75
115700 0.570312
115800 0.203125
115900 -0.273438
116000 -0.671875
116100 -0.78125
116200 -0.476562
116300 0.140625
116400 0.679688
116500 0.6875
116600 0.0859375
116700 -0.632812
116800 -0.710938
116900 0.015625
117000 0.726562
117100 0.445312
117200 -0.507812
117300 -0.703125
117400 0.257812
117500 0.742188
117600 -0.1875
117700 -0.765625
117800 0.234375
117900 0.695312
118000 -0.46875
118100 -0.515625
118200 0.703125
118300 0.046875
118400 -0.75
118500 0.539062
118600 0.203125
118700 -0.765625
118800 0.59375
118900 -0.0078125
119000 -0.601562
119100 0.765625
119200 -0.546875
119300 0.046875
119400 0.40625
119500 -0.71875
119600 0.765625
119700 -0.679688
119800 0.429688
119900 -0.203125
120000 -0.0625
120100 0.226562
120200 -0.390625
120300 0.460938
120400 -0.539062
120500 0.53125
120600 -0.546875
120700 0.476562
120800 -0.421875
120900 0.265625
121000 -0.109375
121100 -0.140625
121200 0.367188
121300 -0.625
121400 0.75
121500 -0.757812
121600 0.5
121700 -0.0859375
121800 -0.4375
121900 0.742188
122000 -0.695312
122100 0.164062
122200 0.46875
122300 -0.789062
122400 0.390625
122500 0.367188
122600 -0.789062
122700 0.273438
122800 0.570312
122900 -0.6875
123000 -0.234375
123100 0.765625
123200 -0.0546875
123300 -0.789062
123400 0.125
123500 0.757812
123600 -0.0703125
123700 -0.789062
123800 -0.195312
123900 0.679688
124000 0.53125
124100 -0.359375
124200 -0.789062
124300 -0.3125
124400 0.46875
124500 0.765625
124600 0.375
124700 -0.304688
124800 -0.75
124900 -0.71875
125000 -0.304688
125100 0.210938
125200 0.609375
125300 0.765625
125400 0.695312
125500 0.46875
125600 0.179688
125700 -0.09375
125800 -0.320312
125900 -0.492188
126000 -0.601562
126100 -0.664062
126200 -0.703125
126300 -0.710938
126400 -0.703125
126500 -0.671875
126600 -0.617188
126700 -0.515625
126800 -0.359375
126900 -0.140625
127000 0.125
127100 0.421875
127200 0.664062
127300 0.765625
127400 0.65625
127500 0.296875
127600 -0.210938
127700 -0.664062
127800 -0.78125
127900 -0.414062
128000 0.257812
128100 0.742188
128200 0.570312
128300 -0.171875
128400 -0.765625
128500 -0.5
128600 0.390625
128700 0.75
128800 -0.0078125
128900 -0.78125
129000 -0.273438
129100 0.703125
129200 0.328125
129300 -0.71875
129400 -0.28125
129500 0.75
129600 0.015625
129700 -0.773438
129800 0.359375
129900 0.507812
130000 -0.75
130100 0.09375
130200 0.609375
130300 -0.742188
130400 0.1875
130500 0.453125
130600 -0.789062
130700 0.585938
130800 -0.117188
130900 -0.414062
131000 0.703125
131100 -0.78125
131200 0.59375
131300 -0.328125
131400 0
131500 0.25
131600 -0.476562
131700 0.59375
131800 -0.703125
131900 0.71875
132000 -0.765625
132100 0.75
132200 -0.765625
132300 0.726562
132400 -0.710938
132500 0.609375
132600 -0.5
132700 0.273438
132800 -0.03125
132900 -0.296875
133000 0.570312
133100 -0.773438
133200 0.726562
133300 -0.460938
133400 -0.0625
133500 0.546875
133600 -0.789062
133700 0.507812
133800 0.117188
133900 -0.710938
134000 0.65625
134100 0.0078125
134200 -0.71875
134300 0.570312
134400 0.273438
134500 -0.789062
134600 0.125
134700 0.71875
134800 -0.390625
134900 -0.664062
135000 0.4375
135100 0.640625
135200 -0.390625
135300 -0.734375
135400 0.132812
135500 0.765625
135600 0.257812
135700 -0.609375
135800 -0.710938
135900 -0.0078125
136000 0.671875
136100 0.671875
136200 0.0859375
136300 -0.554688
136400 -0.789062
136500 -0.539062
136600 -0.0234375
136700 0.46875
136800 0.742188
136900 0.734375
137000 0.53125
137100 0.21875
137200 -0.09375
137300 -0.359375
137400 -0.546875
137500 -0.671875
137600 -0.734375
137700 -0.773438
137800 -0.78125
137900 -0.789062
138000 -0.78125
138100 -0.773438
138200 -0.742188
138300 -0.671875
138400 -0.554688
138500 -0.359375
138600 -0.101562
138700 0.210938
138800 0.523438
138900 0.734375
139000 0.742188
139100 0.484375
139200 -0.0078125
139300 -0.53125
139400 -0.789062
139500 -0.570312
139600 0.0625
139700 0.664062
139800 0.679688
139900 0.015625
140000 -0.695312
140100 -0.625
140200 0.226562
140300 0.765625
140400 0.164062
140500 -0.726562
140600 -0.421875
140700 0.617188
140800 0.46875
140900 -0.640625
141000 -0.421875
141100 0.703125
141200 0.164062
141300 -0.789062
141400 0.234375
141500 0.601562
141600 -0.703125
141700 -0.0390625
141800 0.679688
141900 -0.6875
142000 0.0703125
142100 0.539062
142200 -0.789062
142300 0.507812
142400 -0.0078125
142500 -0.5
142600 0.742188
142700 -0.757812
142800 0.53125
142900 -0.242188
143000 -0.09375
143100 0.328125
143200 -0.546875
143300 0.640625
143400 -0.734375
143500 0.742188
143600 -0.78125
143700 0.757812
143800 -0.78125
143900 0.742188
144000 -0.734375
144100 0.640625
144200 -0.539062
144300 0.320312
144400 -0.078125
144500 -0.257812
144600 0.539062
144700 -0.765625
144800 0.734375
144900 -0.484375
145000 -0.0390625
145100 0.53125
145200 -0.789062
145300 0.515625
145400 0.101562
145500 -0.710938
145600 0.664062
145700 0
145800 -0.71875
145900 0.570312
146000 0.273438
146100 -0.789062
146200 0.109375
146300 0.726562
146400 -0.375
146500 -0.671875
146600 0.421875
146700 0.65625
146800 -0.367188
146900 -0.75
147000 0.101562
147100 0.765625
147200 0.296875
147300 -0.578125
147400 -0.734375
147500 -0.0625
147600 0.640625
147700 0.703125
147800 0.148438
147900 -0.507812
148000 -0.789062
148100 -0.59375
148200 -0.09375
148300 0.40625
148400 0.710938
148500 0.757812
148600 0.585938
148700 0.304688
148800 0
148900 -0.265625
149000 -0.46875
149100 -0.609375
149200 -0.6875
149300 -0.734375
149400 -0.757812
149500 -0.765625
149600 -0.757812
149700 -0.734375
149800 -0.679688
149900 -0.59375
150000 -0.445312
150100 -0.234375
150200 0.0390625
150300 0.34375
150400 0.617188
150500 0.765625
150600 0.6875
150700 0.351562
150800 -0.164062
150900 -0.640625
151000 -0.78125
151100 -0.4375
151200 0.234375
151300 0.734375
151400 0.585938
151500 -0.164062
151600 -0.765625
151700 -0.492188
151800 0.40625
151900 0.742188
152000 -0.03125
152100 -0.78125
152200 -0.234375
152300 0.71875
152400 0.289062
152500 -0.742188
152600 -0.21875
152700 0.765625
152800 -0.0625
152900 -0.757812
153000 0.4375
153100 0.429688
153200 -0.78125
153300 0.195312
153400 0.539062
153500 -0.773438
153600 0.3125
153700 0.335938
153800 -0.765625
153900 0.671875
154000 -0.265625
154100 -0.273438
154200 0.625
154300 -0.789062
154400 0.6875
154500 -0.492188
154600 0.1875
154700 0.0625
154800 -0.304688
154900 0.445312
155000 -0.578125
155100 0.617188
155200 -0.671875
155300 0.65625
155400 -0.671875
155500 0.609375
155600 -0.554688
155700 0.414062
155800 -0.265625
155900 0.0078125
156000 0.242188
156100 -0.539062
156200 0.71875
156300 -0.78125
156400 0.570312
156500 -0.171875
156600 -0.367188
156700 0.71875
156800 -0.71875
156900 0.210938
157000 0.429688
157100 -0.789062
157200 0.414062
157300 0.351562
157400 -0.789062
157500 0.265625
157600 0.578125
157700 -0.671875
157800 -0.265625
157900 0.757812
158000 0
158100 -0.789062
158200 0.046875
158300 0.765625
158400 0.0234375
158500 -0.78125
158600 -0.304688
158700 0.617188
158800 0.617188
158900 -0.226562
159000 -0.789062
159100 -0.453125
159200 0.328125
159300 0.765625
159400 0.523438
159500 -0.109375
159600 -0.648438
159700 -0.78125
159800 -0.5
159900 -0.015625
160000 0.4375
160100 0.710938
160200 0.765625
160300 0.648438
160400 0.4375
160500 0.195312
160600 -0.03125
160700 -0.210938
160800 -0.34375
160900 -0.429688
161000 -0.476562
161100 -0.492188
161200 -0.46875
161300 -0.414062
161400 -0.3125
161500 -0.164062
161600 0.03125
161700 0.257812
161800 0.5
161900 0.695312
162000 0.765625
162100 0.65625
162200 0.320312
162300 -0.15625
162400 -0.609375
162500 -0.789062
162600 -0.539062
162700 0.078125
162800 0.648438
162900 0.710938
163000 0.117188
163100 -0.625
163200 -0.71875
163300 0.03125
163400 0.734375
163500 0.421875
163600 -0.546875
163700 -0.671875
163800 0.320312
163900 0.71875
164000 -0.28125
164100 -0.734375
164200 0.351562
164300 0.625
164400 -0.585938
164500 -0.382812
164600 0.757812
164700 -0.140625
164800 -0.664062
164900 0.664062
