Index Real_Part Imagine_part Amplitude
73 -0.0021766 -1.80676e-05 0.00217667
74 0.000970095 9.73383e-06 0.000970143
75 0.0013346 3.27598e-05 0.001335
76 -0.000980097 3.97136e-05 0.000980901
77 -0.00135585 2.71839e-05 0.00135612
78 -0.000769601 1.31769e-06 0.000769602
79 -0.000222216 -2.51951e-05 0.00022364
80 -0.00121593 -3.9347e-05 0.00121657
81 -0.0022739 -3.41951e-05 0.00227416
82 -0.00124339 -1.22671e-05 0.00124345
83 3.32446e-05 1.56793e-05 3.67566e-05
84 -0.00145656 3.59333e-05 0.001457
85 0.000989646 3.85583e-05 0.000990397
86 -0.00189971 2.22665e-05 0.00189984
87 -0.00155318 -4.94928e-06 0.00155319
88 -0.000783854 -2.9737e-05 0.000784418
89 0.00115655 -3.99357e-05 0.00115723
90 -0.000424753 -3.05417e-05 0.00042585
91 0.000187911 -6.16394e-06 0.000188012
92 -0.00160177 2.12379e-05 0.00160191
93 -0.00231706 3.82203e-05 0.00231738
94 -0.00239344 3.64518e-05 0.00239372
95 -0.00261488 1.67999e-05 0.00261493
96 0.00174856 -1.10941e-05 0.00174859
97 0.00128127 -3.35453e-05 0.00128171
98 -0.00142712 -3.95391e-05 0.00142767
99 -0.00171592 -2.61348e-05 0.00171612
100 -0.00221204 9.12476e-08 0.00221204
101 0.00168261 2.62725e-05 0.00168282
102 -0.00303524 3.95645e-05 0.0030355
103 -0.00149076 3.34459e-05 0.00149113
104 -0.000411731 1.09187e-05 0.000411875
105 0.00174544 -1.69653e-05 0.00174552
106 -0.00246163 -3.6526e-05 0.0024619
107 -0.00233269 -3.8167e-05 0.002333
108 -0.00240589 -2.10831e-05 0.00240598
109 0.000400888 6.34424e-06 0.000400939
110 -0.000259243 3.06591e-05 0.00026105
111 -0.00127776 3.99324e-05 0.00127838
112 -0.00156626 2.96149e-05 0.00156654
113 0.00107368 4.76813e-06 0.00107369
114 -0.00147333 -2.24178e-05 0.0014735
115 0.000824505 -3.86055e-05 0.000825408
116 -0.00126632 -3.58533e-05 0.00126683
117 0.000168279 -1.55112e-05 0.000168992
118 -0.0049225 1.24407e-05 0.00492252
119 0.00115324 3.42891e-05 0.00115375
120 -0.0014982 3.93152e-05 0.00149872
121 0.000409078 2.50532e-05 0.000409845
122 -0.00293842 -1.50006e-06 0.00293842
123 0.00190191 -2.73173e-05 0.00190211
124 -0.00257615 -3.97327e-05 0.00257645
125 -0.000592913 -3.2655e-05 0.000593811
126 -0.000188753 -9.5567e-06 0.000188995
127 -0.00103476 1.82302e-05 0.00103492
128 -0.000428536 3.70732e-05 0.000430136
129 -0.0045385 3.77281e-05 0.00453866
130 0.00237644 1.98734e-05 0.00237652
131 0.00140825 -7.73126e-06 0.00140827
132 -0.00164777 -3.15429e-05 0.00164808
133 -0.000105186 -3.98795e-05 0.000112492
134 -0.00260897 -2.86511e-05 0.00260913
135 0.00136043 -3.36639e-06 0.00136043
136 -0.000182808 2.35699e-05 0.000184321
137 -0.00097977 3.89427e-05 0.000980544
138 -0.00159065 3.52101e-05 0.00159104
139 -0.00101134 1.42033e-05 0.00101144
140 0.000275592 -1.37717e-05 0.000275936
141 -0.000700601 -3.49902e-05 0.000701474
142 -0.00171562 -3.90425e-05 0.00171607
143 -0.00229969 -2.39403e-05 0.00229982
144 -0.000907566 2.90698e-06 0.000907571
145 -0.000159521 2.83281e-05 0.000162017
146 0.000602309 3.98514e-05 0.000603626
147 -0.000405707 3.18234e-05 0.000406953
148 -0.00182246 8.1828e-06 0.00182248
149 0.000524243 -1.94724e-05 0.000524605
150 -0.00280034 -3.75743e-05 0.00280059
151 0.000819325 -3.72422e-05 0.000820171
152 -0.00150065 -1.86389e-05 0.00150077
153 -0.000315202 9.10864e-06 0.000315334
154 -0.00121858 3.23875e-05 0.00121901
155 -0.000498231 3.97769e-05 0.000499816
156 -0.00130591 2.76517e-05 0.0013062
157 -0.00113546 1.96045e-06 0.00113546
158 -0.000166677 -2.46926e-05 0.000168496
159 -0.00174594 -3.92314e-05 0.00174639
160 0.000928415 -3.45231e-05 0.000929057
161 -0.000180554 -1.28777e-05 0.000181013
162 -0.000606462 1.50856e-05 0.000606649
163 0.000535701 3.56478e-05 0.000536886
164 -0.00171516 3.87211e-05 0.00171559
165 -0.00185458 2.27977e-05 0.00185472
166 -0.00144396 -4.3103e-06 0.00144396
